10.76769794,106.5945525
10.91317493,106.7328547
10.92383207,106.783851
10.81198835,106.7555309
10.74536528,106.6434602
10.90929485,106.7716538
10.76823497,106.6217844
10.73466149,106.7853011
10.71503331,106.5812754
10.89242667,106.683899
10.8440843,106.6662759
10.70122167,106.7392127
10.78338698,106.6952091
10.817285,106.659159
10.93958177,106.589765
10.92440869,106.6392047
10.77079827,106.6640089
10.73439203,106.6957669
10.83411926,106.6747724
10.89942355,106.6141433
10.90209296,106.7237141
10.72990442,106.6645492
10.71623304,106.5891846
10.84315786,106.7159548
10.87368213,106.5816436
10.71801998,106.5945534
10.75941486,106.76129
10.89147316,106.691566
10.86887419,106.6341869
10.81758393,106.6311517
10.81275762,106.6044186
10.75050406,106.6582328
10.80691194,106.6203567
10.71634908,106.645162
10.82975892,106.6352839
10.94044346,106.7583609
10.94160963,106.5793551
10.86954653,106.7608105
10.87185045,106.6299149
10.75256759,106.5967865
10.79837246,106.7667994
10.84057848,106.698731
10.85457916,106.5772421
10.71262831,106.6639148
10.93487485,106.5960609
10.7548574,106.5959476
10.87565112,106.7882432
10.90716293,106.7789751
10.82047307,106.710738
10.73467747,106.7068123
10.93587132,106.7878853
10.76606931,106.6524912
10.75860401,106.7323146
10.7980795,106.60798
10.90426455,106.6987457
10.91176829,106.678655
10.79715042,106.6547838
10.93612408,106.604637
10.76778585,106.6210316
10.82852054,106.7881211
10.87762532,106.5909536
10.87782708,106.7225245
10.70808929,106.5813864
10.77756696,106.7248172
10.77402247,106.7447467
10.89953724,106.7441855
10.83437708,106.785149
10.86320665,106.633188
10.7285716,106.6482668
10.78372463,106.7847121
10.80295667,106.6750306
10.87616285,106.5893209
10.80955964,106.7340513
10.90879995,106.7562641
10.75751334,106.7877071
10.77085474,106.7742702
10.83698715,106.6755435
10.78616953,106.7323565
10.77985702,106.6096295
10.92680861,106.6720108
10.91232986,106.7489755
10.78064484,106.7363438
10.83087404,106.6840212
10.75619559,106.5775004
10.71083113,106.7440782
10.87071228,106.7420684
10.76968891,106.5794681
10.77708862,106.7461294
10.7191955,106.7855968
10.8735489,106.6839353
10.90438294,106.666839
10.77908587,106.7401303
10.8595099,106.7386013
10.82396374,106.7218108
10.72659661,106.6356257
10.84261944,106.6004842
10.82447905,106.6143589
10.90180994,106.7822253
10.83713283,106.6855539
10.72618248,106.6919659
10.86748999,106.6039039
10.90003128,106.6623888
10.7240968,106.6776945
10.772409,106.6833122
10.88422256,106.6135118
10.81027438,106.635455
10.76534032,106.7928469
10.79802011,106.6725219
10.73215071,106.6723729
10.76293615,106.725613
10.87203295,106.7874423
10.77727648,106.622853
10.93086059,106.605196
10.86616593,106.6959476
10.71042319,106.6277288
10.8976448,106.6234274
10.88830108,106.6029793
10.80731143,106.6321431
10.92648812,106.614448
10.90343851,106.7692481
10.84251507,106.5990372
10.78308283,106.6531793
10.77402979,106.6865974
10.88627542,106.7239221
10.82397678,106.6896485
10.83547011,106.6604733
10.87008717,106.6513233
10.75682389,106.6545579
10.75299467,106.6907062
10.71261066,106.776272
10.89590613,106.7958066
10.81036171,106.7508858
10.72214412,106.6010675
10.81603682,106.655611
10.81305558,106.7217488
10.74274382,106.6191048
10.79244407,106.5797654
10.73138589,106.6895535
10.90846614,106.7870984
10.83936538,106.7645643
10.76842408,106.7133854
10.88468144,106.6662546
10.83020383,106.7740175
10.79335505,106.6441376
10.8264625,106.5798879
10.86711479,106.5988506
10.72540741,106.6571883
10.81758562,106.5823373
10.7283182,106.7312943
10.7503644,106.6654611
10.7447417,106.5961271
10.93464376,106.6985376
10.86039191,106.593608
10.86813684,106.7821366
10.89181418,106.5944324
10.81485429,106.6338927
10.75974295,106.7154536
10.9130105,106.6600017
10.93195829,106.7945306
10.80102264,106.7388264
10.76804377,106.5865391
10.74847925,106.7949116
10.8819309,106.6070967
10.8525887,106.6941596
10.8501224,106.7069146
10.94062568,106.6159596
10.92352374,106.759794
10.91344077,106.7786926
10.73072892,106.7625645
10.88594036,106.7344185
10.89031911,106.7294454
10.80505802,106.6041554
10.72378745,106.7924503
10.75267913,106.666514
10.81365808,106.6098219
10.93788559,106.6451379
10.76118182,106.6824323
10.9027943,106.6943055
10.89209859,106.6129083
10.74805688,106.6737603
10.92973908,106.6391055
10.81297196,106.7346879
10.73142497,106.7340395
10.77070517,106.7376027
10.78891956,106.7440847
10.74397616,106.641784
10.72658344,106.7264155
10.89977431,106.784528
10.75966527,106.6885736
10.70799143,106.744152
10.70998614,106.6692345
10.78057322,106.6079614
10.7059055,106.6124216
10.72193241,106.625207
10.72498761,106.6188577
10.81488385,106.6303467
10.84537163,106.6320914
10.82014527,106.6627475
10.76839438,106.6310068
10.75776569,106.7627301
10.72572562,106.63159
10.79319526,106.6403636
10.75244016,106.7510532
10.85819973,106.7137119
10.90068166,106.692447
10.94119113,106.6862521
10.80791662,106.5918194
10.81574858,106.644635
10.74343499,106.7943484
10.78095255,106.6876125
10.74313588,106.7830286
10.76317683,106.632554
10.74522738,106.7754182
10.84181299,106.6899261
10.8497482,106.7054166
10.74739515,106.7371949
10.82964222,106.7536919
10.88043213,106.6286565
10.90050083,106.681394
10.70994017,106.7291803
10.76866118,106.664175
10.79226504,106.7082056
10.908868,106.6493812
10.89545132,106.6771811
10.87318266,106.6814998
10.77231611,106.6027556
10.75271943,106.5845704
10.86512904,106.6852603
10.87006117,106.6208057
10.76577067,106.7129679
10.77408056,106.7055868
10.88407014,106.7768828
10.93160383,106.6073295
10.75655849,106.638933
10.89558898,106.7478543
10.85105685,106.6814156
10.87701337,106.5869933
10.8799189,106.7456263
10.90223917,106.7058997
10.70240588,106.6953184
10.71022236,106.691254
10.76849327,106.5863621
10.92684405,106.6637388
10.8509529,106.5886321
10.93944621,106.7140466
10.82371851,106.7657402
10.92531423,106.629414
10.80644923,106.7017307
10.84848349,106.5869425
10.86897978,106.6512575
10.87500346,106.6601021
10.85965627,106.703214
10.77610971,106.5762978
10.90160776,106.6248173
10.81512645,106.5768415
10.70571649,106.7518798
10.86145137,106.7428202
10.90761807,106.7835996
10.80536318,106.7955418
10.71877956,106.594545
10.70770864,106.6774048
10.87136713,106.6844838
10.92165087,106.6585852
10.79810262,106.6361262
10.7265369,106.6614197
10.77446226,106.5974596
10.88987168,106.6881711
10.94216426,106.7153107
10.7627845,106.6705164
10.78212266,106.5843466
10.74539815,106.7002782
10.89636878,106.6302733
10.80509755,106.6301347
10.76681117,106.6932034
10.71112596,106.6569903
10.86922207,106.6084138
10.81223438,106.6518593
10.71818934,106.6908579
10.91976259,106.6963234
10.79637341,106.7560107
10.71241367,106.6343273
10.93227946,106.7764767
10.79113525,106.788052
10.7708601,106.7350289
10.93282658,106.7447814
10.82995774,106.7676327
10.91472445,106.7963622
10.8474719,106.7887972
10.86345462,106.6272407
10.80806344,106.6432197
10.74679558,106.75778
10.86974541,106.6465481
10.71074044,106.6956298
10.89280261,106.6204124
10.90694215,106.6418674
10.90603575,106.6130402
10.78609628,106.6001246
10.86922285,106.6371938
10.75888068,106.7051888
10.91423592,106.7508567
10.81174095,106.7316475
10.7601493,106.7047463
10.8652969,106.6189172
10.79545685,106.7783764
10.73306867,106.7680316
10.82480921,106.7154866
10.87509124,106.7527579
10.82625661,106.5781051
10.86975008,106.6834154
10.77433373,106.7055209
10.81235502,106.669037
10.74413611,106.6821848
10.78858072,106.6684343
10.860464,106.7203271
10.8523043,106.7501491
10.72097771,106.6755306
10.73169193,106.7743169
10.74621554,106.6702788
10.92957104,106.6846264
10.92294578,106.6206191
10.72289828,106.7694061
